NroInt;Linea;CodAux;Fecha;CodBode;CodProd;CodiCC;CantDespachada;CantFacturada;CantIngresada;Tipo;TotLinea
208;3;7;26-01-2020 0:00;1;CHM02;;0;35;0;F;1058750
237;2;20002;26-04-2020 0:00;1;PAM01;;40;55;0;F;1062600
8;2;20;06-01-2011 0:00;1;MPLA1;;0;0;150;E;1081500
84;3;20;01-03-2021 0:00;1;DIS11;;0;0;1000;E;1082000
39;3;20;27-02-2011 0:00;2;PSM01;;0;0;86;E;1083600
39;1;20;27-02-2011 0:00;2;PSH01;;0;0;104;E;1092000
232;2;7;26-02-2020 0:00;1;PSM02;;0;39;0;F;1099800
223;1;105;04-03-2020 0:00;1;CHM01;;0;40;0;F;1115200
256;3;123;20-05-2020 0:00;1;CHM01;;0;40;0;F;1115200
266;3;101;10-04-2020 0:00;1;CHM01;;0;40;0;F;1115200
46;5;20;28-02-2011 0:00;1;MPA02;;0;0;200;E;1120000
187;2;9;18-01-2021 0:00;1;CAH02;2;0;90;0;F;1127700
182;1;3;10-03-2021 0:00;1;PSM02;;0;40;0;F;1128000
195;3;101;23-03-2021 0:00;1;PSM02;;0;40;0;F;1128000
38;3;20;27-02-2011 0:00;1;PSM01;;0;0;78;E;1170000
237;1;20002;26-04-2020 0:00;1;PAM02;;31;50;0;F;1172500
239;4;105;23-04-2020 0:00;1;CHM02;;0;40;0;F;1210000
2;1;20;02-01-2011 0:00;1;CAH01;;0;0;200;E;1220000
38;4;20;27-02-2011 0:00;1;PSM02;;0;0;97;E;1222200
46;12;20;28-02-2011 0:00;1;MPA03;;0;0;180;E;1224000
150;4;2;08-01-2021 0:00;1;PAH01;;0;70;0;F;1224300
229;2;3;20-03-2020 0:00;1;PAH02;;0;60;0;F;1227000
38;1;20;27-02-2011 0:00;1;PSH01;;0;0;98;E;1234800
268;2;104;10-05-2020 0:00;1;BUI02;;0;100;0;F;1250000
271;2;103;25-07-2020 0:00;1;BUF02;;0;100;0;F;1250000
271;3;103;25-07-2020 0:00;1;BUF03;;0;100;0;F;1250000
267;2;103;04-05-2020 0:00;1;CAH02;;0;100;0;F;1253000
282;2;104;25-11-2020 0:00;1;CAH02;;0;100;0;F;1253000
63;2;104;21-01-2021 0:00;1;CAH02;;0;0;150;E;1267500
144;3;3;03-01-2021 0:00;1;CAM01;;6;90;0;F;1290600
221;4;5;25-02-2020 0:00;1;CHH02;;0;50;0;F;1297500
266;2;101;10-04-2020 0:00;1;CHH02;;0;50;0;F;1297500
223;2;105;04-03-2020 0:00;1;CHM02;;0;43;0;F;1300750
3;1;;03-01-2011 0:00;1;CHH01;;150;0;0;S;1305150
24;1;;03-01-2011 0:00;2;CHH01;;0;0;150;E;1305150
38;2;20;27-02-2011 0:00;1;PSH02;;0;0;115;E;1322500
67;4;102;06-03-2021 0:00;1;CAM02;;0;0;95;E;1330000
187;3;9;18-01-2021 0:00;1;CHM01;;0;48;0;F;1338240
196;2;104;25-03-2021 0:00;1;CHM01;;0;48;0;F;1338240
269;1;2;10-06-2020 0:00;1;CHH01;;0;100;0;F;1349000
46;9;20;28-02-2011 0:00;1;MPA03;;0;0;200;E;1360000
8;3;20;06-01-2011 0:00;1;MPLA2;;0;0;150;E;1367400
10000002;1;50001;02-02-2011 0:00;1;ACC01;;2;2;0;F;1372520
10000006;3;60001;02-02-2011 0:00;1;ACC01;;2;2;0;F;1372520
46;7;20;28-02-2011 0:00;1;MPA02;;0;0;250;E;1400000
169;1;9;15-02-2021 0:00;1;PSM01;;0;40;0;F;1404000
176;1;6;06-03-2021 0:00;1;PSM01;;2;40;0;F;1404000
230;1;6;22-03-2020 0:00;1;PSM01;;0;40;0;F;1404000
232;3;7;26-02-2020 0:00;1;PSH01;;0;40;0;F;1404000
182;2;3;10-03-2021 0:00;1;PSH02;;0;50;0;F;1410000
230;2;6;22-03-2020 0:00;1;PSM02;;0;50;0;F;1410000
238;4;104;21-04-2020 0:00;1;PAH02;;0;70;0;F;1431500
2;2;;02-01-2011 0:00;1;CAH02;;150;0;0;S;1440900
23;2;;02-01-2011 0:00;2;CAH02;;0;0;150;E;1440900
64;1;105;24-01-2021 0:00;1;CAH01;;0;0;250;E;1500000
232;1;7;26-02-2020 0:00;1;PSM01;;0;43;0;F;1509300
270;4;105;12-07-2020 0:00;1;CHM02;;0;50;0;F;1512500
233;2;5;28-03-2020 0:00;1;PSH02;;0;55;0;F;1551000
195;2;101;23-03-2021 0:00;1;CHH02;;0;60;0;F;1557000
84;4;20;01-03-2021 0:00;1;AC103;;0;0;1000;E;1570000
147;2;6;05-01-2021 0:00;1;PAH02;;0;80;0;F;1636000
10000022;3;2;03-02-2011 0:00;1;ACC02;;2;2;0;F;1660902
63;3;104;21-01-2021 0:00;1;CAM01;;0;0;150;E;1665000
46;2;12233966;18-02-2011 0:00;1;ACC02;;0;2;0;F;1671480
36;2;10;27-01-2011 0:00;1;ACC02;;2;0;0;S;1677906
10000007;1;60004;02-02-2011 0:00;1;ACC02;;2;2;0;F;1688976
46;11;20;28-02-2011 0:00;1;MPA03;;0;0;250;E;1700000
276;1;3;10-10-2020 0:00;1;CAH01;;0;200;0;F;1712000
1;6;1;02-01-2011 0:00;1;ACU01;;0;0;5;E;1720000
268;3;104;10-05-2020 0:00;1;PAH01;;0;100;0;F;1749000
270;2;105;12-07-2020 0:00;1;PAH01;;0;100;0;F;1749000
277;1;5;20-10-2020 0:00;1;PAH01;;0;100;0;F;1749000
284;2;6;09-12-2020 0:00;1;PAH01;;0;100;0;F;1749000
285;2;2;30-04-2021 0:00;1;BUI02;;0;140;0;F;1750000
26;3;89277000;22-01-2011 0:00;1;ACU01;;1;5;0;F;1757300
156;2;1;15-01-2021 0:00;1;PAH02;;6;86;0;F;1758700
84;5;20;01-03-2021 0:00;1;SO004;;0;0;1000;E;1770000
266;4;101;10-04-2020 0:00;1;CHM02;;0;60;0;F;1815000
1;1;;02-01-2011 0:00;1;ACC01;;5;0;0;S;1817105
22;1;;02-01-2011 0:00;2;ACC01;;0;0;5;E;1828060
84;6;20;01-03-2021 0:00;1;SO013;;0;0;1000;E;1881000
267;3;103;04-05-2020 0:00;1;PAM01;;0;100;0;F;1932000
270;1;105;12-07-2020 0:00;1;PAM01;;0;100;0;F;1932000
274;1;4;17-09-2020 0:00;1;PAM01;;0;100;0;F;1932000
280;1;7;28-10-2020 0:00;1;PAM01;;0;100;0;F;1932000
282;3;104;25-11-2020 0:00;1;PAM01;;0;100;0;F;1932000
283;1;103;28-11-2020 0:00;1;PAM01;;0;100;0;F;1932000
284;1;6;09-12-2020 0:00;1;PAM01;;0;100;0;F;1932000
64;2;105;24-01-2021 0:00;1;CAH02;;0;0;250;E;1950000
1;3;1;02-01-2011 0:00;1;ACD01;;0;0;250;E;1962500
194;3;105;22-03-2021 0:00;1;PSH02;;0;70;0;F;1974000
63;4;104;21-01-2021 0:00;1;CAM02;;0;0;150;E;1988700
88;1;20;29-03-2021 0:00;1;OIL01;;0;0;100;E;2000000
46;1;12233966;18-02-2011 0:00;1;ACC01;;0;3;0;F;2037453
1;2;;02-01-2011 0:00;1;ACC02;;5;0;0;S;2040000
268;4;104;10-05-2020 0:00;1;PAH02;;0;100;0;F;2045000
277;2;5;20-10-2020 0:00;1;PAH02;;0;100;0;F;2045000
22;2;;02-01-2011 0:00;2;ACC02;;0;0;5;E;2047625
144;4;3;03-01-2021 0:00;1;CAM02;;8;120;0;F;2072400
233;1;5;28-03-2020 0:00;1;PSH01;;0;60;0;F;2106000
44;2;20;28-02-2011 0:00;1;MAC02;;0;0;25;E;2312000
44;1;20;28-02-2011 0:00;1;MAC01;;0;0;30;E;2328000
267;4;103;04-05-2020 0:00;1;PAM02;;0;100;0;F;2345000
274;2;4;17-09-2020 0:00;1;PAM02;;0;100;0;F;2345000
280;2;7;28-10-2020 0:00;1;PAM02;;0;100;0;F;2345000
283;2;103;28-11-2020 0:00;1;PAM02;;0;100;0;F;2345000
2;3;;02-01-2011 0:00;1;CAM01;;200;0;0;S;2349800
23;3;;02-01-2011 0:00;2;CAM01;;0;0;200;E;2349800
44;4;20;28-02-2011 0:00;1;MAO02;;0;0;15;E;2467680
44;6;20;28-02-2011 0:00;1;MAT02;;0;0;10;E;2480000
276;2;3;10-10-2020 0:00;1;CAH02;;0;200;0;F;2506000
44;5;20;28-02-2011 0:00;1;MAT01;;0;0;22;E;2552000
269;4;2;10-06-2020 0:00;1;CHH02;;0;100;0;F;2595000
83;1;100;31-03-2021 0:00;1;SUST2;;0;0;20;E;2600000
64;3;105;24-01-2021 0:00;1;CAM01;;0;0;250;E;2612500
87;1;105;10-01-2021 0:00;1;BUF02;;0;0;300;E;2730000
269;2;2;10-06-2020 0:00;1;CHM01;;0;100;0;F;2788000
44;3;20;28-02-2011 0:00;1;MAO01;;0;0;20;E;2803200
273;1;10;30-04-2021 0:00;1;PSH02;;0;100;0;F;2820000
273;2;10;30-04-2021 0:00;1;PSM02;;0;100;0;F;2820000
275;2;4;26-09-2020 0:00;1;PSH02;;0;100;0;F;2820000
278;2;6;25-10-2020 0:00;1;PSH02;;0;100;0;F;2820000
279;2;10;16-11-2020 0:00;1;PSM02;;0;100;0;F;2820000
281;2;10;10-11-2020 0:00;1;PSH02;;0;100;0;F;2820000
2;4;;02-01-2011 0:00;1;CAM02;;200;0;0;S;2958000
23;4;;02-01-2011 0:00;2;CAM02;;0;0;200;E;2958000
269;3;2;10-06-2020 0:00;1;CHM02;;0;100;0;F;3025000
8;4;20;06-01-2011 0:00;1;MPLM0;;0;0;250;E;3115000
8;5;20;06-01-2011 0:00;1;MPLM1;;0;0;250;E;3308750
87;2;105;10-01-2021 0:00;1;BUF03;;0;0;400;E;3360000
2;2;20;02-01-2011 0:00;1;CAH02;;0;0;350;E;3370500
53;1;12233966;22-02-2011 0:00;1;ACC01;;0;5;0;F;3399505
26;1;89277000;22-01-2011 0:00;1;ACC01;;2;5;0;F;3425740
10000007;2;60004;02-02-2011 0:00;1;ACC01;;5;5;0;F;3431300
75;1;20;24-09-2020 0:00;1;MPBC0;;0;0;1000;E;3500000
77;2;100;15-03-2021 0:00;1;ACM01;;0;0;50;E;3500000
272;2;1;15-08-2020 0:00;1;PSH01;;0;100;0;F;3510000
272;1;1;15-08-2020 0:00;1;PSM01;;0;100;0;F;3510000
275;1;4;26-09-2020 0:00;1;PSH01;;0;100;0;F;3510000
278;1;6;25-10-2020 0:00;1;PSH01;;0;100;0;F;3510000
279;1;10;16-11-2020 0:00;1;PSM01;;0;100;0;F;3510000
281;1;10;10-11-2020 0:00;1;PSH01;;0;100;0;F;3510000
8;7;20;06-01-2011 0:00;1;MPLM3;;0;0;250;E;3654500
8;6;20;06-01-2011 0:00;1;MPLM2;;0;0;250;E;3722500
84;17;20;01-03-2021 0:00;1;GS023;;0;0;1000;E;3794000
84;9;20;01-03-2021 0:00;1;AM003;;0;0;1000;E;3846000
96;1;50001;30-04-2021 0:00;1;AC004;;0;0;5999;E;4019330
3;2;;03-01-2011 0:00;1;CHH02;;200;0;0;S;4087400
24;2;;03-01-2011 0:00;2;CHH02;;0;0;200;E;4087400
37;2;20;27-02-2011 0:00;2;PAH02;;0;0;350;E;4200000
75;2;20;24-09-2020 0:00;1;MPI01;;0;0;1000;E;4200000
86;1;10;05-01-2021 0:00;1;BUF01;;0;0;500;E;4250000
75;3;20;24-09-2020 0:00;1;MPTA0;;0;0;1000;E;4350000
3;1;80002000;03-01-2011 0:00;1;CHH01;;0;0;500;E;4360000
2;3;20;02-01-2011 0:00;1;CAM01;;0;0;400;E;4712000
36;1;20;27-02-2011 0:00;1;PAH01;;0;0;540;E;5508000
3;3;;03-01-2011 0:00;1;CHM01;;250;0;0;S;5517250
24;3;;03-01-2011 0:00;2;CHM01;;0;0;250;E;5517250
36;2;20;27-02-2011 0:00;1;PAH02;;0;0;489;E;5623500
84;8;20;01-03-2021 0:00;1;ME085;;0;0;1000;E;5687000
37;4;20;27-02-2011 0:00;2;PAM02;;0;0;520;E;5824000
3;4;;03-01-2011 0:00;1;CHM02;;250;0;0;S;5849000
24;4;;03-01-2011 0:00;2;CHM02;;0;0;250;E;5849000
26;2;89277000;22-01-2011 0:00;1;ACC02;;4;8;0;F;6744960
36;4;20;27-02-2011 0:00;1;PAM02;;0;0;600;E;6840000
37;1;20;27-02-2011 0:00;2;PAH01;;0;0;650;E;6942000
84;19;20;01-03-2021 0:00;1;MC020;;0;0;1000;E;7412000
2;4;20;02-01-2011 0:00;1;CAM02;;0;0;500;E;7420000
37;3;20;27-02-2011 0:00;2;PAM01;;0;0;580;E;8236000
84;7;20;01-03-2021 0:00;1;DIS12;;0;0;1000;E;8543000
234;1;1;03-04-2021 0:00;1;CAH01;;0;1000;0;F;8560000
84;14;20;01-03-2021 0:00;1;MM005;;0;0;1000;E;9770000
36;3;20;27-02-2011 0:00;1;PAM01;;0;0;750;E;10875000
3;2;80002000;03-01-2011 0:00;1;CHH02;;0;0;600;E;12270000
3;3;80002000;03-01-2011 0:00;1;CHM01;;0;0;650;E;14365000
3;4;80002000;03-01-2011 0:00;1;CHM02;;0;0;650;E;15210000
1;1;1;02-01-2011 0:00;1;ACC01;;0;0;45;E;16515000
84;1;20;01-03-2021 0:00;1;BOGA1;;0;0;1000;E;17073000
1;2;1;02-01-2011 0:00;1;ACC02;;0;0;55;E;22550000
10000006;1;1;01-02-2011 0:00;1;ACC01;;0;0;100;E;36500000
8;2;12233966;07-01-2011 0:00;1;ACD01;;6;0;0;S;43739616
42;3;96511570;17-02-2011 0:00;2;ACT01;;0;10;0;F;55929673
49;3;96511570;08-02-2011 0:00;2;ACT01;;10;0;0;S;55929673
84;10;20;01-03-2021 0:00;1;MP008;;0;0;1000;E;64000000
8;3;12233966;07-01-2011 0:00;1;ACT01;;11;0;0;S;64103776
38;3;78200300;16-02-2011 0:00;2;ACD02;;0;10;0;F;88768722
45;3;78200300;07-02-2011 0:00;2;ACD02;;10;0;0;S;88768722
33;2;12233966;14-02-2011 0:00;2;ACD01;;0;15;0;F;110893575
40;2;12233966;04-02-2011 0:00;2;ACD01;;15;0;0;S;110893575
48;3;12233966;09-02-2011 0:00;1;ACT01;;5;5;0;F;277966846
38;2;78200300;16-02-2011 0:00;2;ACD01;;0;5;0;F;345325722
45;2;78200300;07-02-2011 0:00;2;ACD01;;5;0;0;S;345325722
8;4;12233966;07-01-2011 0:00;1;ACU01;;1;0;0;S;347127688
41;3;93441000;17-02-2011 0:00;2;ACT01;;0;10;0;F;629944738
48;3;93441000;08-02-2011 0:00;2;ACT01;;10;0;0;S;629944738
7;1;78200300;12-01-2011 0:00;2;ACC01;;0;1;0;F;677326845
14;1;78200300;08-01-2011 0:00;2;ACC01;;1;0;0;S;677326845
11;1;79020000;14-01-2011 0:00;2;ACC02;;0;1;0;F;831188718
15;1;79020000;09-01-2011 0:00;2;ACC02;;1;0;0;S;831188718
50;4;4;10-02-2011 0:00;1;CAM02;;6;6;0;F;1108734
60;1;;05-02-2011 0:00;1;MPBC0;;12;0;0;S;111444
81;1;;05-12-2020 0:00;1;MPBC0;;12;0;0;S;111444
34;4;2;14-02-2011 0:00;2;CAM02;;0;7;0;F;1148455
43;4;2;07-02-2011 0:00;2;CAM02;;7;0;0;S;1148455
13;1;12233966;16-01-2011 0:00;1;ACC01;;0;1;0;F;135340424
21;1;12233966;10-01-2011 0:00;1;ACC01;;1;0;0;S;135340424
35;4;6;14-02-2011 0:00;2;MPBC3;;0;25;0;F;135375
41;4;6;04-02-2011 0:00;2;MPBC3;;25;0;0;S;135375
36;4;8;14-02-2011 0:00;2;MPEFP;;0;25;0;F;140125
42;4;8;04-02-2011 0:00;2;MPEFP;;25;0;0;S;140125
10000002;1;90635000;02-02-2011 0:00;1;CHH02;;5;5;0;B;1492125
10000017;3;;03-02-2011 0:00;1;CHH02;;5;5;0;B;1492125
121;2;;28-03-2021 0:00;1;MPTK0;;25;0;0;S;15056825
117;1;;25-03-2021 0:00;1;MPBC0;;10;0;0;S;161663
74;1;;06-03-2021 0:00;2;MP201;;0;0;7;E;1673546
43;2;2;18-02-2011 0:00;2;CAH02;;0;15;0;F;1785525
50;2;2;08-02-2011 0:00;2;CAH02;;15;0;0;S;1785525
74;2;;06-03-2021 0:00;2;MP202;;0;0;6;E;1822512
59;2;;21-02-2011 0:00;1;MPI01;;0.1;0;0;S;1911
83;2;;08-12-2020 0:00;1;MPI01;;0.1;0;0;S;1911
60;2;;05-02-2011 0:00;1;MPI01;;1;0;0;S;191104
81;2;;05-12-2020 0:00;1;MPI01;;1;0;0;S;191104
35;6;6;14-02-2011 0:00;2;MPBM0;;0;25;0;F;211375
41;6;6;04-02-2011 0:00;2;MPBM0;;25;0;0;S;211375
37;1;4;16-02-2011 0:00;2;CHH01;;0;15;0;F;2165145
44;1;4;07-02-2011 0:00;2;CHH01;;15;0;0;S;2165145
86;2;;15-01-2021 0:00;1;MPBC0;;24;0;0;S;222888
36;3;8;14-02-2011 0:00;2;MPECP;;0;5;0;F;22325
42;3;8;04-02-2011 0:00;2;MPECP;;5;0;0;S;22325
82;2;;07-12-2020 0:00;1;MPTA0;;1;0;0;S;223765
43;4;2;18-02-2011 0:00;2;CAM02;;0;15;0;F;2460975
50;4;2;08-02-2011 0:00;2;CAM02;;15;0;0;S;2460975
81;1;;30-03-2021 0:00;1;PAH01;;0;0;12;E;2502396
50;2;4;10-02-2011 0:00;1;CAH02;;2;2;0;F;268142
60;3;;05-02-2011 0:00;1;MPTA0;;12;0;0;S;268518
81;3;;05-12-2020 0:00;1;MPTA0;;12;0;0;S;268518
121;1;;28-03-2021 0:00;1;MPA03;;40;0;0;S;2720172
45;1;8;18-02-2011 0:00;2;MPBC0;;0;20;0;F;296875
52;1;8;10-02-2011 0:00;2;MPBC0;;20;0;0;S;296875
123;3;;28-03-2021 0:00;1;MPI02;;1.2;0;0;S;299497
45;2;8;18-02-2011 0:00;2;MPBC1;;0;15;0;F;32775
52;2;8;10-02-2011 0:00;2;MPBC1;;15;0;0;S;32775
37;3;4;16-02-2011 0:00;2;CHM01;;0;12;0;F;3579792
44;3;4;07-02-2011 0:00;2;CHM01;;12;0;0;S;3579792
11;2;79020000;14-01-2011 0:00;2;ACD01;;0;5;0;F;3638238
15;2;79020000;09-01-2011 0:00;2;ACD01;;5;0;0;S;3638238
117;3;;25-03-2021 0:00;1;MPI01;;10;0;0;S;375712
117;4;;25-03-2021 0:00;1;MPTA0;;10;0;0;S;394706
86;1;;15-01-2021 0:00;1;MP101;;2;0;0;S;400572
36;8;8;14-02-2011 0:00;2;MPLA0;;0;5;0;F;401375
42;8;8;04-02-2011 0:00;2;MPLA0;;5;0;0;S;401375
62;3;;22-01-2021 0:00;2;BUI03;;0;0;6;E;4417872
59;3;;21-02-2011 0:00;1;MPTA0;;2;0;0;S;44753
83;3;;08-12-2020 0:00;1;MPTA0;;2;0;0;S;44753
122;2;;28-03-2021 0:00;1;MPCP1;;12;0;0;S;474768
62;1;;22-01-2021 0:00;2;BUI01;;0;0;6;E;4885908
122;1;;28-03-2021 0:00;1;MPBG0;;24;0;0;S;501576
86;6;;15-01-2021 0:00;1;MPTA0;;24;0;0;S;537036
50;1;4;10-02-2011 0:00;1;CAH01;;6;6;0;F;549552
7;2;78200300;12-01-2011 0:00;2;ACT01;;0;10;0;F;5832996
14;2;78200300;08-01-2011 0:00;2;ACT01;;10;0;0;S;5832996
33;3;12233966;14-02-2011 0:00;2;ACT01;;0;10;0;F;590993
40;3;12233966;04-02-2011 0:00;2;ACT01;;10;0;0;S;590993
62;2;;22-01-2021 0:00;2;BUI02;;0;0;6;E;6000642
123;1;;28-03-2021 0:00;1;MPBM0;;120;0;0;S;616188
49;5;2;09-02-2011 0:00;1;CHH01;;5;5;0;F;640775
82;1;;07-12-2020 0:00;1;CAH01;;1;0;0;S;648034
123;2;;28-03-2021 0:00;1;MPCK0;;12;0;0;S;656184
8;1;12233966;07-01-2011 0:00;1;ACC01;;1;0;0;S;67670212
39;3;89277000;16-02-2011 0:00;2;MPLM0;;0;5;0;F;707275
46;3;89277000;07-02-2011 0:00;2;MPLM0;;5;0;0;S;707275
13;2;12233966;16-01-2011 0:00;1;ACD01;;0;4;0;F;7289936
21;2;12233966;10-01-2011 0:00;1;ACD01;;4;0;0;S;7289936
49;6;2;09-02-2011 0:00;1;CHH02;;3;3;0;F;739575
39;4;89277000;16-02-2011 0:00;2;MPLM1;;0;5;0;F;746225
46;4;89277000;07-02-2011 0:00;2;MPLM1;;5;0;0;S;746225
39;5;89277000;16-02-2011 0:00;2;MPLM2;;0;5;0;F;779475
46;5;89277000;07-02-2011 0:00;2;MPLM2;;5;0;0;S;779475
39;6;89277000;16-02-2011 0:00;2;MPLM3;;0;5;0;F;807025
46;6;89277000;07-02-2011 0:00;2;MPLM3;;5;0;0;S;807025
49;4;2;09-02-2011 0:00;1;CAM02;;5;5;0;F;820325
36;6;8;14-02-2011 0:00;2;MPI03;;0;5;0;F;85025
42;6;8;04-02-2011 0:00;2;MPI03;;5;0;0;S;85025
13;3;12233966;16-01-2011 0:00;1;ACT01;;0;4;0;F;8741424
21;3;12233966;10-01-2011 0:00;1;ACT01;;4;0;0;S;8741424
10000028;3;2;02-11-2020 0:00;1;CHH02;;3;3;0;F;895275
10000037;2;6;22-03-2021 0:00;1;CHH02;;3;3;0;F;895275
59;1;;21-02-2011 0:00;1;MPBC0;;1;0;0;S;9287
83;1;;08-12-2020 0:00;1;MPBC0;;1;0;0;S;9287
36;7;8;14-02-2011 0:00;2;MPI04;;0;3;0;F;92625
42;7;8;04-02-2011 0:00;2;MPI04;;3;0;0;S;92625
132;1;;30-04-2021 0:00;1;ACD02;6;120;0;0;S;9978048
